source,target,edge_id,length,connectivity,shared_points
1,2,0,36.21508860531577,0.09551894152156276,
1,23,1,27.430204879570994,0.060005488904571476,
1,25,2,24.198028347557486,0.0004979178866549548,
1,26,3,28.199668729628215,0.005294601962168071,
1,28,4,23.716229362059327,0.002894871434040435,
2,3,5,30.290414890034935,0.373025802677759,
2,7,6,38.182994491458594,0.0437705911961197,
2,15,7,30.072750571407113,0.011689630942197238,
2,17,8,35.903836782977784,0.03837185980043123,
2,19,9,34.22137767339069,0.1204422643093227,
2,21,10,38.72009401270234,0.14032499892134442,
2,22,11,34.251538235037884,0.0068297435592312725,
2,23,12,32.16492939071985,0.040044479330193616,
2,24,13,34.909546770944125,0.07655562224889956,
2,25,14,29.87207323840147,0.014952778983933998,
2,27,15,35.81484274026526,0.022611988810968403,
2,28,16,31.65574778417028,0.006761592563794445,
3,22,17,23.577904444492727,0.0015303622673959343,
3,27,18,26.23927354451002,0.0007238199913359148,
6,7,19,21.763238788416825,0.009419549524300084,
6,8,20,28.54125646544372,0.0002800372675535154,
6,12,21,24.37498322168634,0.007787060403777271,
6,27,22,27.72008465750232,0.002495467233642909,
7,17,23,26.115383392635668,0.003161806833331497,
7,19,24,27.011042824787708,0.0066162230394134665,
7,26,25,25.809489683573844,0.003881916685266725,
8,9,26,8.356352110934923,0.8927686471582125,
8,10,27,13.083375894065501,0.33214889396287434,
8,11,28,15.02937559375536,0.10349400426763906,
8,29,29,28.63851330333291,0.01657820623916811,
9,10,30,14.583014323060235,0.2082893522667676,
9,11,31,14.803665324257969,0.2442033347596841,
10,11,32,13.659296836339166,0.4992914742433047,
10,25,33,26.09892048172574,0.0005743179856655034,
10,26,34,24.955902093182758,0.030535006025202104,
10,29,35,26.951916192383923,0.06748236331569665,
12,13,36,22.02250776806762,0.3796420978029766,
12,14,37,18.60510002405748,0.5948309366498251,
12,23,38,26.08833690213409,0.028368860055607042,
12,26,39,27.15271851106028,0.00834378236929619,
12,27,40,28.5417537996825,0.021358794250360517,
13,14,41,19.84768704266836,0.32268606367278097,
15,16,42,21.898814757387516,0.2313630092755665,
15,17,43,19.235610258695303,0.40531712986802804,
16,17,44,16.667223557602153,0.10046279568338391,
17,19,45,25.24053562104038,0.014500420027412314,
17,21,46,24.501662799324,0.0039750975268945665,
18,19,47,16.513337854837054,0.5892391594315372,
18,30,48,28.31382156466352,0.00409259615796004,
19,21,49,24.592714324386776,0.03327228161328717,
19,28,50,26.235542815620292,0.0024334780435249924,
19,29,51,31.458996027707293,0.0983611825192802,
20,21,52,16.635710005311388,0.4652529971037163,
20,30,53,30.09197581052952,0.01755321589136618,
23,24,54,20.360665709740193,0.3847410759175465,
23,25,55,24.71095610231179,0.035068739770867434,
23,26,56,22.727518428123766,0.10654368256178211,
23,27,57,24.107623559575377,0.03787991287991288,
23,28,58,22.28596689966676,0.012621639452416296,
24,25,59,21.817179402806563,0.02681727158948686,
24,26,60,24.065817967036455,0.013579096797089877,
24,28,61,20.81167167899668,0.010394291313754597,
25,26,62,26.793267978379227,0.0014734764609608164,
25,27,63,24.81396899954004,0.0006286453626879159,
25,28,64,20.066406694620337,0.007411856359291271,
25,29,65,22.087178027596966,0.08140957446808511,
26,27,66,24.238621167172468,0.013369381016439839,
26,28,67,24.98467054662046,0.0008566723610237304,
26,30,68,25.437585004658807,0.01570371738438965,
27,28,69,21.810255500084093,0.004751389369152852,
27,29,70,29.08720850461992,0.07386583011583012,
27,30,71,21.0573605440513,0.02009954560974969,
28,29,72,18.513778575874973,0.32185180603661556,
