source,target,edge_id,length,connectivity,shared_points
0,1,0,80.75597659146915,0.013915639445300462,
0,3,1,76.7844025639086,0.6007483370288249,
0,4,2,77.99904747529568,0.3117807825086306,
0,5,3,79.1799642638721,0.2897727272727273,
0,6,4,75.80228103961961,0.015865173473869128,
0,7,5,77.82566950131155,0.02487947658402204,
0,8,6,73.73051084944038,0.02497407535430349,
0,9,7,74.95058175918875,0.007913472070098576,
0,12,8,75.83674993317712,0.01318912011683096,
0,13,9,78.68480531483382,0.051313920454545456,
0,14,10,70.53397931708822,0.12963516746411483,
0,18,11,73.74638421377131,0.05795454545454545,
0,19,12,80.04708548957365,0.05864448051948053,
0,20,13,74.93846989592289,0.04408175716900549,
1,2,14,29.670458251060044,0.6384542952339562,
1,7,15,38.26193224680387,0.29068224619072075,
1,8,16,41.5200923803261,0.013968550621898564,
1,9,17,39.28258677798257,0.013770335579606562,
1,10,18,45.36594330712571,0.002739544230842149,
1,12,19,47.914583823368496,0.008196628321194381,
1,13,20,55.53757447556613,0.3316560734463277,
1,14,21,52.6306171686558,0.06445138269402319,
1,17,22,37.596597750837255,0.018754771720873413,
1,18,23,38.43632222134069,0.028813559322033895,
2,7,24,42.03611177667218,0.3648989898989899,
2,9,25,48.14521789391742,0.0022320049428483165,
2,16,26,45.06982221112473,0.09496057000553404,
2,17,27,44.04222142277373,0.007510395010395011,
2,20,28,47.139846729037814,0.04351660643606953,
3,4,29,57.501224256774115,1.0,
3,9,30,55.41254443627173,0.09341757272994416,
3,14,31,58.902920606928866,0.18549422336328625,
3,16,32,57.06676789715455,0.00633883137392525,
3,21,33,85.0973544434545,0.17621951219512194,
4,5,34,76.95022588583191,0.017932489451476793,
4,6,35,47.89471432520606,0.01546352351250535,
4,9,36,42.692697310851635,0.002203751715723654,
4,12,37,48.47545632928591,0.04407503431447308,
4,14,38,51.744037451001205,0.7460859427048634,
4,16,39,42.61521033083635,0.04441193880338767,
4,18,40,45.33896161151795,0.13987341772151898,
4,20,41,42.96226639493397,0.030689830940446864,
4,21,42,92.08144517173167,0.045727848101265824,
5,6,43,75.21151951077702,0.006843800322061192,
6,8,44,25.99344825124806,0.04512224242758216,
6,9,45,26.148142154678503,0.015138816134101625,
6,10,46,28.217565859935124,0.0023425088350679246,
6,14,47,40.08286904769871,0.03674040172896008,
6,16,48,21.795517998534677,0.16761156292357418,
6,17,49,18.278032451587627,0.37544718631675156,
6,18,50,20.25385667563746,0.23919082125603863,
6,19,51,44.79109475419182,0.04986197377501725,
6,20,52,18.78824283502668,0.24596342768213209,
7,9,53,37.49184139593275,0.0052756480467323836,
7,13,54,53.41841684329429,0.34209280303030304,
7,14,55,46.81600029801172,0.14403907496012758,
7,17,56,33.62992281135921,0.04142096642096642,
7,18,57,34.73337478559545,0.00643939393939394,
8,9,58,27.02530815270543,0.060900636767602725,
8,10,59,21.02114364027448,0.6711154209304107,
8,11,60,39.729496416161474,0.06339572974553963,
8,14,61,38.18114510002366,0.33977886732039225,
8,17,62,20.52915513818668,0.11879560168533551,
8,18,63,15.549406831933092,0.4492395437262357,
8,19,64,45.825807092339545,0.019622487778381315,
8,20,65,23.489654636420386,0.0405619210452446,
9,14,66,41.33381519363364,0.09162967660114141,
9,16,67,15.631632754272644,0.1634502036924677,
9,17,68,25.74848810925039,0.032937154021491374,
9,18,69,22.515510109729178,0.04403614457831325,
9,20,70,21.018796308467834,0.08646397671221799,
10,11,71,39.72079007099062,0.07459989674754774,
10,13,72,48.09824645969596,0.18183724832214765,
10,14,73,39.827633904281534,0.127605086541858,
10,17,74,25.24326977526853,0.020968619626337746,
10,18,75,20.655366310261403,0.2766778523489933,
11,18,76,39.739631554366966,0.24519230769230768,
12,13,77,41.64387196447012,0.7254016064257028,
12,14,78,36.63482318143188,0.16035193405199746,
12,15,79,48.29003780879948,0.12435456110154905,
12,17,80,33.43898502030317,0.015684359057853033,
12,18,81,29.25937456777402,0.02218875502008032,
12,19,82,30.207286527266113,0.43524096385542166,
13,16,83,48.49743646579977,0.02436488309352518,
13,18,84,43.937333932940554,0.22578125,
14,16,85,42.23836838441702,0.051294490723210906,
14,17,86,40.07103945478055,0.015416073968705547,
14,18,87,37.3813485625284,0.43059210526315794,
14,19,88,41.83656207088415,0.13580827067669174,
14,20,89,39.8734764722674,0.0382815259625574,
16,17,90,29.271588703945135,0.0021072331324129886,
16,18,91,27.173499743807955,0.0030575539568345324,
16,19,92,49.08252966587784,0.00928186022610483,
16,20,93,20.89769318621128,0.17093573463376951,
17,18,94,15.43758273611503,0.21364864864864863,
17,19,95,45.20417434070529,0.0278957528957529,
17,20,96,20.807248718585328,0.13367495011790315,
18,19,97,44.73482560402211,0.01517857142857143,
18,20,98,18.72394242704566,0.07416107382550335,
19,20,99,46.87028722648451,0.034635666347075746,
